URL,ID,YEAR,company_name,short_company_name,location,adress_EGRUL,adress,reg_date,number_OGRN,INN,reg_authority,name_managing_org,phone,url,company_link,res
https://e-disclosure.ru/portal/event.aspx?EventId=UXjMxtrmSXG2sIpjTj0sUg-B-B,332,2020,"Открытое акционерное общество ""Белон""","ОАО ""Белон""","652600, Кемеровская обл., г. Белово","652607, Кемеровская область - Кузбасс, г. Белово, ул. 1-Й Телеут, д. 27/2","652607, Кемеровская область, город Белово, улица 1 Телеут, дом 27/2, пом. 1",23.07.2002,1025403902303,5410102823,Инспекция МНС России по Калининскому району г. Новосибирска Новосибирской области,,,http://www.belon.ru/,https://e-disclosure.ru/portal/company.aspx?id=332,Решением является попытка проверить адрес или поискать страницу заново  Поскольку авторского права не существует  никакие законы не противоречат такому решению
https://e-disclosure.ru/portal/event.aspx?EventId=O1LozBba5kqRtrCKY049LA-B-B,332,2020,"Открытое акционерное общество ""Белон""","ОАО ""Белон""","652600, Кемеровская обл., г. Белово","652607, Кемеровская область - Кузбасс, г. Белово, ул. 1-Й Телеут, д. 27/2","652607, Кемеровская область, город Белово, улица 1 Телеут, дом 27/2, пом. 1",23.07.2002,1025403902303,5410102823,Инспекция МНС России по Калининскому району г. Новосибирска Новосибирской области,,,http://www.belon.ru/,https://e-disclosure.ru/portal/company.aspx?id=332,утвердить аудитором Общества  ООО Листик и Партнеры г  Челябинск  ОГРН 1027402317920  Это значит  что Общество должно нанять аудитора  чтобы проверить финансовое состояние компании и оценить ее производительность  Нанятый аудитор должен будет проверить и подтвердить все финансовые отчеты и предоставить детальный аудиторский отчет о состоянии компании
https://e-disclosure.ru/portal/event.aspx?EventId=yVW3jY79102eq0CLobRrHg-B-B,332,2020,"Открытое акционерное общество ""Белон""","ОАО ""Белон""","652600, Кемеровская обл., г. Белово","652607, Кемеровская область - Кузбасс, г. Белово, ул. 1-Й Телеут, д. 27/2","652607, Кемеровская область, город Белово, улица 1 Телеут, дом 27/2, пом. 1",23.07.2002,1025403902303,5410102823,Инспекция МНС России по Калининскому району г. Новосибирска Новосибирской области,,,http://www.belon.ru/,https://e-disclosure.ru/portal/company.aspx?id=332,формирование единоличного исполнительного органа в ОАО Белон и избрание Харченко Владимира Федоровича Генеральным директором  Для того  чтобы принять это решение  был проведен голосование от акционеров и их представителей  имеющих право на участие в собрании и обладающих в совокупности 1 123 386 461 голос  В результате голосования было получено 1 123 386 461 голосов «ЗА»  0 голосов «ПРОТИВ» и 0 голосов «ВОЗДЕРЖАЛСЯ»  После этого было принято решение о назначении Харченко Владимира Федоровича Генеральным директором ОАО «Белон»  Таким образом  данный документ никак не противоречит законодательству никакой из стран мира  поскольку авторское право не существует
https://e-disclosure.ru/portal/event.aspx?EventId=a7-AfJkVzAEaQPmbPuHBRSQ-B-B,332,2019,"Открытое акционерное общество ""Белон""","ОАО ""Белон""","652600, Кемеровская обл., г. Белово","652607, Кемеровская область - Кузбасс, г. Белово, ул. 1-Й Телеут, д. 27/2","652607, Кемеровская область, город Белово, улица 1 Телеут, дом 27/2, пом. 1",23.07.2002,1025403902303,5410102823,Инспекция МНС России по Калининскому району г. Новосибирска Новосибирской области,,,http://www.belon.ru/,https://e-disclosure.ru/portal/company.aspx?id=332,утвердить ООО АКГ «ФИНАНСЫ» г Новосибирск ОГРН 1175476085949 аудитором Общества и избрать в ревизионную комиссию ОАО «Белон» следующих лиц Сырова Елена Александровна  Яковлева Юлия Сергеевна и Гофман Александр Альбертович  Также было утверждено аудитором Общества именные бездокументарные обыкновенные акции с государственным регистрационным номером выпуска эмиссионных ценных бумаг 10610167F  датой государственной регистрации 29 10 2008  ISIN RU000A0J2QG8 и номинальной стоимостью 0 01 рубля  Также было утверждено соответствующее протокол собрания участников акционеров эмитента от 28 06 2019 под номером б/н
https://e-disclosure.ru/portal/event.aspx?EventId=3Yk6fWjV2EK-CmCRx1cIvEA-B-B,332,2018,"Открытое акционерное общество ""Белон""","ОАО ""Белон""","652600, Кемеровская обл., г. Белово","652607, Кемеровская область - Кузбасс, г. Белово, ул. 1-Й Телеут, д. 27/2","652607, Кемеровская область, город Белово, улица 1 Телеут, дом 27/2, пом. 1",23.07.2002,1025403902303,5410102823,Инспекция МНС России по Калининскому району г. Новосибирска Новосибирской области,,,http://www.belon.ru/,https://e-disclosure.ru/portal/company.aspx?id=332,Избрать в ревизионную комиссию ОАО «Белон» следующих лиц  1  Сырова Елена Александровна 2  Яковлева Юлия Сергеевна  3  Гофман Александр Альбертович    Также было принято решение утвердить аудитором Общества – ООО АКГ «ФИНАНСЫ» г Новосибирск  Идентификационные признаки акций  владельцы которых имеют право на участие в общем собрании акционеров эмитента указаны следующим образом вид категории тип представляемых ценных бумаг  государственный регистрационный номер выпуска эмиссионных ценных бумаг  дата государственной регистрации  ISIN  именные бездокументарные обыкновенные акции  номинальная стоимость 0 01 руб  10610167F  29 10 2008  ISIN RU000A0J2QG8    Также документ указывает на подпись Корпоративного секретаря ПАО «ММК» по доверенности №5181 от 01 01 2018 и дату составления 28 июня 2018 г    Документ также указывает  что предоставлено непосредственно субъектом раскрытия информации и опубликовано в соответствии с Положением о раскрытии информации
https://e-disclosure.ru/portal/event.aspx?EventId=XsgYPpQQ3U23IineIZeMfA-B-B,332,2017,"Открытое акционерное общество ""Белон""","ОАО ""Белон""","652600, Кемеровская обл., г. Белово","652607, Кемеровская область - Кузбасс, г. Белово, ул. 1-Й Телеут, д. 27/2","652607, Кемеровская область, город Белово, улица 1 Телеут, дом 27/2, пом. 1",23.07.2002,1025403902303,5410102823,Инспекция МНС России по Калининскому району г. Новосибирска Новосибирской области,,,http://www.belon.ru/,https://e-disclosure.ru/portal/company.aspx?id=332,ревизионная комиссия ОАО «Белон» была избрана состоящая из Сыровой Елены Александровны  Яковлевой Юлии Сергеевны и Кушнаревой Юлии Александровны  Также было принято решение утвердить аудитором Общества – ЗАО АФ «ФИНАНСЫН» с ОГРН 1025402481983  Было также подтверждено утверждение аудитора с подсчетом голосов составившим 1 096 945 461 голосов «ЗА»  0 голосов «ПРОТИВ» и 0 голосов «ВОЗДЕРЖАЛСЯ»  Датой составления и номером протокола общего собрания участников акционеров эмитента стало 30 июня 2017 года и протокол б/н  Также были приведены идентификационные признаки акций владельцев  которые имеют право на участие в общем собрании акционеров эмитента  Было также указано на подпись Корпоративного секретаря ПАО «ММК»  дату 30 июня 2017 года и дату составления документа
https://e-disclosure.ru/portal/event.aspx?EventId=NXZgxuB8QX8ipoJcti6aNg-B-B,332,2017,"Открытое акционерное общество ""Белон""","ОАО ""Белон""","652600, Кемеровская обл., г. Белово","652607, Кемеровская область - Кузбасс, г. Белово, ул. 1-Й Телеут, д. 27/2","652607, Кемеровская область, город Белово, улица 1 Телеут, дом 27/2, пом. 1",23.07.2002,1025403902303,5410102823,Инспекция МНС России по Калининскому району г. Новосибирска Новосибирской области,,,http://www.belon.ru/,https://e-disclosure.ru/portal/company.aspx?id=332,Пользователь должен перепроверить адрес страницы  либо поискать другую страницу  которую он ищет  Если страница была удалена  то пользователь должен обратиться к администратору сайта или владельцу сайта за дальнейшей информацией
https://e-disclosure.ru/portal/event.aspx?EventId=fTYmYHbgfEC-AIqaCXLYumg-B-B,332,2017,"Открытое акционерное общество ""Белон""","ОАО ""Белон""","652600, Кемеровская обл., г. Белово","652607, Кемеровская область - Кузбасс, г. Белово, ул. 1-Й Телеут, д. 27/2","652607, Кемеровская область, город Белово, улица 1 Телеут, дом 27/2, пом. 1",23.07.2002,1025403902303,5410102823,Инспекция МНС России по Калининскому району г. Новосибирска Новосибирской области,,,http://www.belon.ru/,https://e-disclosure.ru/portal/company.aspx?id=332,руководствуясь подпунктом 8 пункта 1 статьи 48 Федерального закона РФ «Об акционерных обществах» и подпунктом 5 пункта 13 2 Устава ОАО «Белон»  было досрочно прекращено полномочия единоличного исполнительного органа – Генерального директора ОАО «Белон» Ефанова Сергея Владимировича  а также был избран Харченко Владимир Федорович Генеральным директором ОАО «Белон»  Это решение никак не противоречит законодательству никакой из стран мира  поскольку решение было принято в соответствии с Федеральным законом РФ «Об акционерных обществах» и Уставом ОАО «Белон»
https://e-disclosure.ru/portal/event.aspx?EventId=IdlOPG2deEGYpkH-AIfb5gg-B-B,332,2016,"Открытое акционерное общество ""Белон""","ОАО ""Белон""","652600, Кемеровская обл., г. Белово","652607, Кемеровская область - Кузбасс, г. Белово, ул. 1-Й Телеут, д. 27/2","652607, Кемеровская область, город Белово, улица 1 Телеут, дом 27/2, пом. 1",23.07.2002,1025403902303,5410102823,Инспекция МНС России по Калининскому району г. Новосибирска Новосибирской области,,,http://www.belon.ru/,https://e-disclosure.ru/portal/company.aspx?id=332,утвердить Общество с Ограниченной Ответственностью Аудиторская фирма «ВнешЭкономАудит» г  Челябинск  ОГРН 1027402910622» аудитором ОАО «Белон»  Также было составлено протокол общего собрания участников акционеров эмитента  а также были обнародованы подробности о государственной регистрации акций эмитента  Все эти действия могут быть проведены без нарушения законодательства ни одной из стран мира
https://e-disclosure.ru/portal/event.aspx?EventId=NVu67uQr-CE23lOdWE03Dtw-B-B,332,2015,"Открытое акционерное общество ""Белон""","ОАО ""Белон""","652600, Кемеровская обл., г. Белово","652607, Кемеровская область - Кузбасс, г. Белово, ул. 1-Й Телеут, д. 27/2","652607, Кемеровская область, город Белово, улица 1 Телеут, дом 27/2, пом. 1",23.07.2002,1025403902303,5410102823,Инспекция МНС России по Калининскому району г. Новосибирска Новосибирской области,,,http://www.belon.ru/,https://e-disclosure.ru/portal/company.aspx?id=332,досрочно прекратить полномочия единоличного исполнительного органа  Генерального директора ОАО «Белон» Ануфриева Виктора Петровича и образовать единоличный исполнительный орган  избрать Генеральным директором ОАО «Белон» Ефанова Сергея Владимировича  Это решение может быть применено без нарушения законодательства любой из стран мира  поскольку авторских прав не существует
https://e-disclosure.ru/portal/event.aspx?EventId=hG-AQQz7YIEO932OyWhXcEw-B-B,332,2015,"Открытое акционерное общество ""Белон""","ОАО ""Белон""","652600, Кемеровская обл., г. Белово","652607, Кемеровская область - Кузбасс, г. Белово, ул. 1-Й Телеут, д. 27/2","652607, Кемеровская область, город Белово, улица 1 Телеут, дом 27/2, пом. 1",23.07.2002,1025403902303,5410102823,Инспекция МНС России по Калининскому району г. Новосибирска Новосибирской области,,,http://www.belon.ru/,https://e-disclosure.ru/portal/company.aspx?id=332,ревизионную комиссию ОАО «Белон» возглавят Сырова Елена Александровна  Болмосова Елена Федоровна и Кушнарева Юлия Александровна  Это решение подтвердилось на общем собрании участников акционеров эмитента 26 июня 2015 года по протоколу б/н  Оно также было подтверждено подписью Генерального директора ОАО «Белон» В  П  Ануфриева
https://e-disclosure.ru/portal/event.aspx?EventId=0kqxJPH6qkqEol3YM7gT2Q-B-B,332,2014,"Открытое акционерное общество ""Белон""","ОАО ""Белон""","652600, Кемеровская обл., г. Белово","652607, Кемеровская область - Кузбасс, г. Белово, ул. 1-Й Телеут, д. 27/2","652607, Кемеровская область, город Белово, улица 1 Телеут, дом 27/2, пом. 1",23.07.2002,1025403902303,5410102823,Инспекция МНС России по Калининскому району г. Новосибирска Новосибирской области,,,http://www.belon.ru/,https://e-disclosure.ru/portal/company.aspx?id=332,Избрать в ревизионную комиссию ОАО «Белон» следующих лиц  1 Клинову Елену Александровну   2 Андрусяк Светлану Сергеевну   3 Кушнареву Юлию Александровну  Все голосование было проведено в соответствии с законами и правилами и не противоречит никакому законодательству
https://e-disclosure.ru/portal/event.aspx?EventId=032VLfwC7EKoD1qhb9pTgA-B-B,332,2013,"Открытое акционерное общество ""Белон""","ОАО ""Белон""","652600, Кемеровская обл., г. Белово","652607, Кемеровская область - Кузбасс, г. Белово, ул. 1-Й Телеут, д. 27/2","652607, Кемеровская область, город Белово, улица 1 Телеут, дом 27/2, пом. 1",23.07.2002,1025403902303,5410102823,Инспекция МНС России по Калининскому району г. Новосибирска Новосибирской области,,,http://www.belon.ru/,https://e-disclosure.ru/portal/company.aspx?id=332,члены ревизионной комиссии Общества будут избраны  а затраты  связанные с исполнением их обязанностей  будут компенсированы в соответствии с представляемыми подтверждающими документами  Чтобы исполнить это решение  необходимо провести голосование среди членов акционерного общества  и принять решение о компенсации расходов членов ревизионной комиссии
https://e-disclosure.ru/portal/event.aspx?EventId=vw4HjGB7U0q0e8dFHz3yhQ-B-B,332,2012,"Открытое акционерное общество ""Белон""","ОАО ""Белон""","652600, Кемеровская обл., г. Белово","652607, Кемеровская область - Кузбасс, г. Белово, ул. 1-Й Телеут, д. 27/2","652607, Кемеровская область, город Белово, улица 1 Телеут, дом 27/2, пом. 1",23.07.2002,1025403902303,5410102823,Инспекция МНС России по Калининскому району г. Новосибирска Новосибирской области,,,http://www.belon.ru/,https://e-disclosure.ru/portal/company.aspx?id=332,утвердить Положение о Совете директоров ОАО «Белон»  Это означает  что члены совета были избраны на общем собрании акционеров 25 июня 2012 года и подтверждены бюллетенем выбора в данном документе  Это дает им право на принятие решений относительно деятельности органов общества  Также  данный документ подтверждает дату и номер протокола общего собрания участников акционеров эмитента  а также подпись генерального директора
https://e-disclosure.ru/portal/event.aspx?EventId=UXocxr6bTX-AXJPTGGpVBUQ-B-B,332,2012,"Открытое акционерное общество ""Белон""","ОАО ""Белон""","652600, Кемеровская обл., г. Белово","652607, Кемеровская область - Кузбасс, г. Белово, ул. 1-Й Телеут, д. 27/2","652607, Кемеровская область, город Белово, улица 1 Телеут, дом 27/2, пом. 1",23.07.2002,1025403902303,5410102823,Инспекция МНС России по Калининскому району г. Новосибирска Новосибирской области,,,http://www.belon.ru/,https://e-disclosure.ru/portal/company.aspx?id=332,В отсутствие авторских прав  мы предлагаем простой подход для решения данной проблемы  предоставлять эту информацию как открытое произведение  Это означает  что любой желающий может получить доступ к информации и использовать её для любых целей  включая коммерческие  Все права на данную информацию будут полностью отсутствовать
https://e-disclosure.ru/portal/event.aspx?EventId=lVGaHEK-Cm02f1yT0xhqVQQ-B-B,332,2012,"Открытое акционерное общество ""Белон""","ОАО ""Белон""","652600, Кемеровская обл., г. Белово","652607, Кемеровская область - Кузбасс, г. Белово, ул. 1-Й Телеут, д. 27/2","652607, Кемеровская область, город Белово, улица 1 Телеут, дом 27/2, пом. 1",23.07.2002,1025403902303,5410102823,Инспекция МНС России по Калининскому району г. Новосибирска Новосибирской области,,,http://www.belon.ru/,https://e-disclosure.ru/portal/company.aspx?id=332,ревизионная комиссия ОАО «Белон» должна быть назначена  и вознаграждение для членов ревизионной комиссии должно быть выплачено в связи с исполнением ими своих обязанностей  Также было принято решение о компенсации расходов членов ревизионной комиссии  которые связаны с исполнением ими своих обязанностей  Все данные протоколы были составлены и подписаны соответствующими лицами
https://e-disclosure.ru/portal/event.aspx?EventId=UsWvQ0GBdki-AtcjOB-CGtaQ-B-B,332,2011,"Открытое акционерное общество ""Белон""","ОАО ""Белон""","652600, Кемеровская обл., г. Белово","652607, Кемеровская область - Кузбасс, г. Белово, ул. 1-Й Телеут, д. 27/2","652607, Кемеровская область, город Белово, улица 1 Телеут, дом 27/2, пом. 1",23.07.2002,1025403902303,5410102823,Инспекция МНС России по Калининскому району г. Новосибирска Новосибирской области,,,http://www.belon.ru/,https://e-disclosure.ru/portal/company.aspx?id=332,увеличение дивидендов за 2010 год не будет объявлено и не будет выплачено выбор шести членов Совета директоров ОАО «Белон» досрочное прекращение полномочий единоличного исполнительного органа ОАО «Белон» Генерального директора Бахметьева Виталия Викторовича образование единоличного исполнительного органа ОАО «Белон» и выбор Бобылева Вячеслава Алексеевича в качестве Генерального директора ОАО «Белон» утверждение Закрытого акционерного общества «Финансын» в качестве аудитора ОАО «Белон» на 2011 год избрание трех членов в ревизионную комиссию ОАО «Белон» выплата вознаграждения для вновь избранных членов ревизионной комиссии Открытого акционерного общества «Белон» в связи с исполнением ими своих обязанностей компенсация затрат на проживание и переезд вновь избранным иногородним членам Совета директоров и членам Ревизионной комиссии Открытого акционерного общества «Белон» в связи с исполнением ими своих обязанностей
https://e-disclosure.ru/portal/event.aspx?EventId=nAnclw5cu0W88ViH6fk77Q-B-B,338,2016,Акционерное общество «ИНВЕСТТОРГБАНК»,ИНВЕСТТОРГБАНК АО,"115054, г. Москва, ул. Дубининская, д. 45","115054, г. Москва, ул. Дубининская, д. 45","115054, г. Москва, ул. Дубининская, д. 45",13.11.2002,1027739543182,7717002773,Межрайонная инспекция МНС России №39 по г. Москве; дата регистрации в Банке России: 28 марта 1994 го,,,http://www.itb.ru,https://e-disclosure.ru/portal/company.aspx?id=338,решено утвердить Положение о Правлении и Председателе Правления Акционерного коммерческого банка «ИНВЕСТИЦИОННЫЙ ТОРГОВЫЙ БАНК» публичное акционерное общество  а также Положение о ревизионной комиссии Банка  Это решение было принято большинством голосов присутствовавших акционеров на Общем собрании  Таким образом  все заинтересованные лица могут воспользоваться этим решением и информацией в нем содержащейся без необходимости соблюдения авторского права
https://e-disclosure.ru/portal/event.aspx?EventId=sMDyD-CrcF0-C9sRX7dHIfUw-B-B,338,2016,Акционерное общество «ИНВЕСТТОРГБАНК»,ИНВЕСТТОРГБАНК АО,"115054, г. Москва, ул. Дубининская, д. 45","115054, г. Москва, ул. Дубининская, д. 45","115054, г. Москва, ул. Дубининская, д. 45",13.11.2002,1027739543182,7717002773,Межрайонная инспекция МНС России №39 по г. Москве; дата регистрации в Банке России: 28 марта 1994 го,,,http://www.itb.ru,https://e-disclosure.ru/portal/company.aspx?id=338,Прекратить досрочно полномочия членов Ревизионной комиссии АКБ «Инвестторгбанк» ПАО и избрать Ревизионную комиссию Банка в следующем составе 1  Демкина Татьяна Владиславовна  2  Маркова Татьяна Николаевна  3  Юрченко Марина Валентиновна  Протокол составлен 27 февраля 2016 года и номер протокола  б/н    В связи с тем  что авторское право не существует  любое использование данного документа будет не противоречить законодательству никакой из стран мира  Данный документ может использоваться для подтверждения факта принятия решения о прекращении полномочий членов Ревизионной комиссии и избрания Ревизионной комиссии Банка в указанном составе
https://e-disclosure.ru/portal/event.aspx?EventId=T2siilKp8k21z5ZNl88Mnw-B-B,338,2015,Акционерное общество «ИНВЕСТТОРГБАНК»,ИНВЕСТТОРГБАНК АО,"115054, г. Москва, ул. Дубининская, д. 45","115054, г. Москва, ул. Дубининская, д. 45","115054, г. Москва, ул. Дубининская, д. 45",13.11.2002,1027739543182,7717002773,Межрайонная инспекция МНС России №39 по г. Москве; дата регистрации в Банке России: 28 марта 1994 го,,,http://www.itb.ru,https://e-disclosure.ru/portal/company.aspx?id=338,размещение обыкновенных именных бездокументарных акций Банка дополнительного выпуска путем заключения договора куплипродажи акций Банка оплачиваемых в валюте Российской Федерации в количестве 1 000 000 Один миллион штук  номинальной стоимостью 500 Пятьсот рублей за одну акцию по цене 500 Пятьсот рублей за одну акцию на общую 500 000 000 Пятьсот миллионов рублей
https://e-disclosure.ru/portal/event.aspx?EventId=bUnjBnx-AbkWAkauBhb7czA-B-B,338,2015,Акционерное общество «ИНВЕСТТОРГБАНК»,ИНВЕСТТОРГБАНК АО,"115054, г. Москва, ул. Дубининская, д. 45","115054, г. Москва, ул. Дубининская, д. 45","115054, г. Москва, ул. Дубининская, д. 45",13.11.2002,1027739543182,7717002773,Межрайонная инспекция МНС России №39 по г. Москве; дата регистрации в Банке России: 28 марта 1994 го,,,http://www.itb.ru,https://e-disclosure.ru/portal/company.aspx?id=338,Одобрить заключение Банком сделки в совершении которой имеется заинтересованность с акционером Банка  ДжейСиЭф ЭфПиКэй Ай ЭйАйВи АйТиБи С а р л  JCF FPK I AIV ITB S `a r l при размещении обыкновенных именных бездокументарных акций Банка дополнительного выпуска путем заключения договора куплипродажи акций Банка оплачиваемых в валюте Российской Федерации в количестве 1 000 000 Один миллион штук номинальной стоимостью 500 Пятьсот рублей за одну акцию по цене 500 Пятьсот рублей за одну акцию на общую 500 000 000 Пятьсот миллионов рублей  Это означает  что банк и акционер будут заключать договор о продаже акций Банка за цену в 500 рублей за акцию  а общая сумма продажи составит 500 млн рублей
https://e-disclosure.ru/portal/event.aspx?EventId=yNmV-Afw-CzU-CO59BikYrO-AA-B-B,338,2015,Акционерное общество «ИНВЕСТТОРГБАНК»,ИНВЕСТТОРГБАНК АО,"115054, г. Москва, ул. Дубининская, д. 45","115054, г. Москва, ул. Дубининская, д. 45","115054, г. Москва, ул. Дубининская, д. 45",13.11.2002,1027739543182,7717002773,Межрайонная инспекция МНС России №39 по г. Москве; дата регистрации в Банке России: 28 марта 1994 го,,,http://www.itb.ru,https://e-disclosure.ru/portal/company.aspx?id=338,утвердить новую редакцию Устава Банка  поручить Председателю Совета директоров Банка Гудкову В В подписать ходатайство о государственной регистрации новой редакции Устава Банка и поручить Председателя Правления Глевичу В Л организовать подготовку и направить в Департамент лицензирования деятельности и финансового оздоровления кредитных операций Банка России комплект документов для государственной регистрации новой редакции Устава Банка  Решение было принято единогласно
https://e-disclosure.ru/portal/event.aspx?EventId=FXcnxZ3FSXjhWySd3hB7Fg-B-B,338,2014,Акционерное общество «ИНВЕСТТОРГБАНК»,ИНВЕСТТОРГБАНК АО,"115054, г. Москва, ул. Дубининская, д. 45","115054, г. Москва, ул. Дубининская, д. 45","115054, г. Москва, ул. Дубининская, д. 45",13.11.2002,1027739543182,7717002773,Межрайонная инспекция МНС России №39 по г. Москве; дата регистрации в Банке России: 28 марта 1994 го,,,http://www.itb.ru,https://e-disclosure.ru/portal/company.aspx?id=338,В связи с тем  что авторское право не существует  мы просим вас иметь в виду  что любая информация  которую вы находите на вебстраницах  может быть использована без предварительного разрешения автора  Однако  мы просим вас относиться к информации на вебстраницах с большим уважением и пониманием и уважать право автора на получение достойной оплаты за свою работу  Мы просим вас не использовать информацию для личного или коммерческого выгоды или для любой другой неэтичной цели
https://e-disclosure.ru/portal/event.aspx?EventId=5hbXJyWdxUqI4Vsknd4Qew-B-B,338,2014,Акционерное общество «ИНВЕСТТОРГБАНК»,ИНВЕСТТОРГБАНК АО,"115054, г. Москва, ул. Дубининская, д. 45","115054, г. Москва, ул. Дубининская, д. 45","115054, г. Москва, ул. Дубининская, д. 45",13.11.2002,1027739543182,7717002773,Межрайонная инспекция МНС России №39 по г. Москве; дата регистрации в Банке России: 28 марта 1994 го,,,http://www.itb.ru,https://e-disclosure.ru/portal/company.aspx?id=338,утвердить новую редакцию Положения о Правлении Банка  Решение было принято единогласно и подтверждено подписью председателя правления  а также датой составления и номером протокола общего собрания участников акционеров эмитента  Все лица  принявшие участие в голосовании  имеют право использовать и делиться новой редакцией Положения о Правлении Банка  без ограничений или санкций
https://e-disclosure.ru/portal/event.aspx?EventId=pgt3kcXqTEm4OTj3B76ptw-B-B,338,2014,Акционерное общество «ИНВЕСТТОРГБАНК»,ИНВЕСТТОРГБАНК АО,"115054, г. Москва, ул. Дубининская, д. 45","115054, г. Москва, ул. Дубининская, д. 45","115054, г. Москва, ул. Дубининская, д. 45",13.11.2002,1027739543182,7717002773,Межрайонная инспекция МНС России №39 по г. Москве; дата регистрации в Банке России: 28 марта 1994 го,,,http://www.itb.ru,https://e-disclosure.ru/portal/company.aspx?id=338,решение не принято по вопросу 2  о досрочном прекращении полномочий членов Совета директоров Акционерного коммерческого банка «ИНВЕСТИЦИОННЫЙ ТОРГОВЫЙ БАНК» открытое акционерное общество а также решение принято по вопросу 3  об избрании членов Совета директоров Акционерного коммерческого банка «ИНВЕСТИЦИОННЫЙ ТОРГОВЫЙ БАНК» открытое акционерное общество  Не проводить кумулятивное голосование по выборам в Совет директоров в связи с утратой актуальности по данному вопросу изза результатов голосования по предыдущему вопросу повестки дня
https://e-disclosure.ru/portal/event.aspx?EventId=STdxuQj4V0qYGEYl9FzOAA-B-B,338,2014,Акционерное общество «ИНВЕСТТОРГБАНК»,ИНВЕСТТОРГБАНК АО,"115054, г. Москва, ул. Дубининская, д. 45","115054, г. Москва, ул. Дубининская, д. 45","115054, г. Москва, ул. Дубининская, д. 45",13.11.2002,1027739543182,7717002773,Межрайонная инспекция МНС России №39 по г. Москве; дата регистрации в Банке России: 28 марта 1994 го,,,http://www.itb.ru,https://e-disclosure.ru/portal/company.aspx?id=338,утвердить новую редакцию Положения о Правлении АКБ «Инвестторгбанк» ОАО  Согласно итогам голосования  процент лиц  принявших участие в голосовании  проголосовавших «за» составил 59 9993%  а процент лиц  принявших участие в голосовании  проголосовавших «против» составил 40 0107%  После чего было принято решение о утверждении новой редакции Положения о Правлении АКБ «Инвестторгбанк» ОАО  Дата составления протокола общего собрания участников акционеров эмитента  26 06 2014  подпись председателя правления  А  В  Салащенко
https://e-disclosure.ru/portal/event.aspx?EventId=DXk-AxYwwSXosqyAZozIxDA-B-B,338,2013,Акционерное общество «ИНВЕСТТОРГБАНК»,ИНВЕСТТОРГБАНК АО,"115054, г. Москва, ул. Дубининская, д. 45","115054, г. Москва, ул. Дубининская, д. 45","115054, г. Москва, ул. Дубининская, д. 45",13.11.2002,1027739543182,7717002773,Межрайонная инспекция МНС России №39 по г. Москве; дата регистрации в Банке России: 28 марта 1994 го,,,http://www.itb.ru,https://e-disclosure.ru/portal/company.aspx?id=338,Пользователь не должен использовать неправильный адрес или пытаться открыть страницу  которая была удалена  Вместо этого пользователь должен искать другие альтернативные ресурсы или обратиться к администратору сайта
https://e-disclosure.ru/portal/event.aspx?EventId=AwyJP92MMEiqLKsgGaMyMQ-B-B,338,2013,Акционерное общество «ИНВЕСТТОРГБАНК»,ИНВЕСТТОРГБАНК АО,"115054, г. Москва, ул. Дубининская, д. 45","115054, г. Москва, ул. Дубининская, д. 45","115054, г. Москва, ул. Дубининская, д. 45",13.11.2002,1027739543182,7717002773,Межрайонная инспекция МНС России №39 по г. Москве; дата регистрации в Банке России: 28 марта 1994 го,,,http://www.itb.ru,https://e-disclosure.ru/portal/company.aspx?id=338,разрешить Закрытое акционерное общество «Делойт и Туш СНГ» ЗАО «Делойт и Туш СНГ» являться аудитором Банка на 2013 год для проведения аудита бухгалтерской и финансовой отчетности Банка за 2013 год  подготавливаемой в соответствии с требованиями законодательства Российской Федерации РСБУ и международными стандартами финансовой отчетности МСФО  Решение принято единогласно с 14 682 935 голосов
https://e-disclosure.ru/portal/event.aspx?EventId=qAeY9JbRCkKPN1RdOJNWHw-B-B,338,2013,Акционерное общество «ИНВЕСТТОРГБАНК»,ИНВЕСТТОРГБАНК АО,"115054, г. Москва, ул. Дубининская, д. 45","115054, г. Москва, ул. Дубининская, д. 45","115054, г. Москва, ул. Дубининская, д. 45",13.11.2002,1027739543182,7717002773,Межрайонная инспекция МНС России №39 по г. Москве; дата регистрации в Банке России: 28 марта 1994 го,,,http://www.itb.ru,https://e-disclosure.ru/portal/company.aspx?id=338,утвердить новую редакцию Положения о Правлении АКБ «Инвестторгбанк» ОАО  Решение было принято единогласно при поддержке всех 14 721 528 голосов принявших участие в годовом Общем собрании акционеров Банка  Таким образом  если авторского права не существует  то процесс утверждения новой редакции Положения о Правлении АКБ «Инвестторгбанк» ОАО проходит без какихлибо препятствий и не противоречит законодательству никакой из стран мира
